City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
0,talnakh,69.4865,88.3972,-1.5499999999999545,90,92,3.69,RU,1684642865
1,verkhov'ye,52.8119,37.2425,9.660000000000025,80,9,3.72,RU,1684642865
2,biltine,14.5333,20.9167,29.900000000000034,27,27,1.06,TD,1684642866
3,afaahiti,-17.75,-149.2833,27.810000000000002,78,92,2.88,PF,1684642866
4,lebu,-37.6167,-73.65,11.080000000000041,93,100,12.22,CL,1684642641
5,atafu village,-8.5421,-172.5159,29.189999999999998,74,99,6.68,TK,1684642867
6,edinburgh of the seven seas,-37.0676,-12.3116,17.400000000000034,94,65,5.93,SH,1684642867
7,krasnyy chikoy,50.3643,108.7512,13.090000000000032,54,58,2.12,RU,1684642868
8,east london,-33.0153,27.9116,10.520000000000039,71,0,2.57,ZA,1684642868
9,freetown,8.484,-13.2299,26.28000000000003,84,100,1.09,SL,1684642869
10,revelstoke,50.9832,-118.2023,17.010000000000048,77,0,2.06,CA,1684642869
11,la ronge,55.1001,-105.2842,9.140000000000043,57,40,2.06,CA,1684642870
12,pyinmana,19.7333,96.2167,34.950000000000045,45,0,2.52,MM,1684642870
13,anadyr,64.75,177.4833,8.28000000000003,66,0,2.0,RU,1684642871
14,puerto natales,-51.7236,-72.4875,3.2600000000000477,94,87,2.43,CL,1684642587
15,grytviken,-54.2811,-36.5092,1.3000000000000114,87,85,8.31,GS,1684642871
16,queenstown,-31.8976,26.8753,7.720000000000027,38,86,3.7,ZA,1684642872
17,phrae,18.0833,100.0,35.05000000000001,46,20,1.03,TH,1684642872
18,blackmans bay,-43.0167,147.3167,11.07000000000005,65,38,7.02,AU,1684642873
19,colonia,50.9333,6.95,13.300000000000011,82,0,1.03,DE,1684642873
20,dakhla,23.6848,-15.958,17.75,84,43,6.77,EH,1684642874
21,mariehamn,60.0973,19.9348,7.680000000000007,100,0,0.51,AX,1684642874
22,west island,-12.1568,96.8225,28.99000000000001,70,40,3.6,CC,1684642875
23,waitangi,-43.9535,-176.5597,15.460000000000036,94,75,0.45,NZ,1684642875
24,callao,-12.0667,-77.15,22.160000000000025,73,100,5.14,PE,1684642875
25,mogadishu,2.0371,45.3438,27.200000000000045,79,93,5.03,SO,1684642753
26,puerto san jose,13.9256,-90.8244,28.700000000000045,78,68,1.06,GT,1684642876
27,santiago de cao,-7.9589,-79.2392,22.07000000000005,83,94,2.57,PE,1684642877
28,olonkinbyen,70.9221,-8.7187,2.0600000000000023,83,96,8.58,SJ,1684642877
29,chichli,22.8333,78.8167,37.79000000000002,19,0,2.78,IN,1684642878
30,taoudenni,22.6783,-3.9836,27.49000000000001,11,4,4.06,ML,1684642878
31,labrador city,52.9463,-66.9114,9.950000000000045,62,75,5.14,CA,1684642879
32,tura,25.5198,90.2201,30.379999999999995,51,1,2.64,IN,1684642879
33,tazovsky,67.4667,78.7,0.6400000000000432,85,100,4.02,RU,1684642880
34,boyolangu,-8.1181,111.8935,28.620000000000005,61,70,2.67,ID,1684642880
35,punta arenas,-53.15,-70.9167,3.9500000000000455,87,0,2.06,CL,1684642881
36,port-aux-francais,-49.35,70.2167,4.510000000000048,67,90,9.1,TF,1684642881
37,tarija,-21.5355,-64.7296,15.430000000000007,89,98,1.56,BO,1684642882
38,kupang,-10.1667,123.5833,30.32000000000005,58,40,9.77,ID,1684642882
39,palmer,42.1584,-72.3287,18.470000000000027,85,100,3.09,US,1684642883
40,carnarvon,-24.8667,113.6333,24.210000000000036,29,4,6.87,AU,1684642883
41,bethel,41.3712,-73.414,18.28000000000003,91,100,3.09,US,1684642883
42,isabela,6.7085,121.9711,30.03000000000003,68,79,1.65,PH,1684642884
43,invercargill,-46.4,168.35,9.220000000000027,65,42,1.29,NZ,1684642728
44,jayapura,-2.5333,140.7,33.660000000000025,62,100,2.89,ID,1684642885
45,adamstown,-25.066,-130.1015,24.52000000000004,82,100,6.74,PN,1684642885
46,amga,60.8953,131.9608,9.600000000000023,42,100,4.35,RU,1684642886
47,ribeira grande,38.5167,-28.7,16.54000000000002,80,28,3.58,PT,1684642886
48,uliastay,47.7417,96.8444,11.220000000000027,24,100,6.06,MN,1684642886
49,ushuaia,-54.8,-68.3,3.8100000000000023,70,20,1.54,AR,1684642884
50,hovd,48.0056,91.6419,12.060000000000002,20,74,2.15,MN,1684642888
51,udachny,66.4167,112.4,0.25,63,100,6.19,RU,1684642888
52,vernon,50.2581,-119.2691,24.340000000000032,49,98,2.57,CA,1684642889
53,morondava,-20.2833,44.2833,21.27000000000004,79,0,3.08,MG,1684642889
54,holualoa,19.6228,-155.9522,26.04000000000002,79,20,3.6,US,1684642890
55,enewetak,11.3474,162.3373,27.120000000000005,81,100,4.36,MH,1684642890
56,malakal,9.5334,31.6605,30.310000000000002,29,99,1.71,SS,1684642891
57,papatowai,-46.5619,169.4708,9.230000000000018,65,29,2.29,NZ,1684642891
58,acarau,-2.8856,-40.12,25.390000000000043,85,71,4.67,BR,1684642892
59,yuzhno-kurilsk,44.0306,145.8556,4.939999999999998,98,100,4.05,RU,1684642892
60,bredasdorp,-34.5322,20.0403,16.360000000000014,76,96,8.74,ZA,1684642893
61,iqaluit,63.7506,-68.5145,-6.149999999999977,79,100,8.23,CA,1684642893
62,thompson,55.7435,-97.8558,1.0900000000000318,75,20,1.54,CA,1684642894
63,xilin hot,43.9667,116.0333,17.379999999999995,24,36,2.54,CN,1684642894
64,ares,-6.1944,-35.1603,24.05000000000001,94,7,4.24,BR,1684642895
65,castillos,-34.1667,-53.8333,16.49000000000001,82,100,4.0,UY,1684642895
66,lazaro cardenas,17.9583,-102.2,27.49000000000001,80,55,0.82,MX,1684642896
67,fale old settlement,-9.3852,-171.2468,28.689999999999998,78,68,5.6,TK,1684642896
68,buala,-8.145,159.5921,28.970000000000027,75,95,1.32,SB,1684642896
69,puerto deseado,-47.7503,-65.8938,11.900000000000034,49,100,13.24,AR,1684642897
70,aasiaat,68.7098,-52.8699,-2.159999999999968,88,100,3.47,GL,1684642898
71,ilulissat,69.2167,-51.1,-1.9899999999999523,93,100,2.57,GL,1684642898
72,new norfolk,-42.7826,147.0587,11.720000000000027,54,14,0.89,AU,1684642898
73,hawaiian paradise park,19.5933,-154.9731,24.730000000000018,93,100,1.54,US,1684642899
74,isafjordur,66.0755,-23.124,3.9500000000000455,74,46,13.44,IS,1684642899
75,college,64.8569,-147.8028,22.180000000000007,32,75,6.69,US,1684642900
76,rivne,50.6231,26.2274,9.75,85,9,2.75,UA,1684642896
77,albany,42.6001,-73.9662,16.79000000000002,89,100,2.24,US,1684642897
78,port moresby,-9.4431,147.1797,27.680000000000007,74,75,3.6,PG,1684642901
79,bilibino,68.0546,166.4372,11.189999999999998,60,24,5.9,RU,1684642902
80,margaret river,-33.95,115.0667,17.900000000000034,50,100,4.76,AU,1684642902
81,fort mcmurray,56.7268,-111.381,15.770000000000039,55,100,3.6,CA,1684642903
82,san sebastian de mariquita,5.1989,-74.893,23.060000000000002,96,100,1.0,CO,1684642736
83,whitehorse,60.7161,-135.0538,17.230000000000018,32,20,6.71,CA,1684642610
84,yellowknife,62.456,-114.3525,13.090000000000032,40,40,4.12,CA,1684642904
85,jamestown,42.097,-79.2353,11.770000000000039,89,100,6.17,US,1684642904
86,macheng,31.1783,115.0319,26.189999999999998,70,72,3.6,CN,1684642905
87,vorgashor,67.5833,63.95,3.1000000000000227,69,100,2.86,RU,1684642905
88,yabelo,4.8833,38.0833,15.900000000000034,72,39,2.03,ET,1684642906
89,amarante,-6.2411,-42.8547,23.480000000000018,70,92,1.03,BR,1684642906
90,lorengau,-2.0226,147.2712,26.230000000000018,87,99,4.95,PG,1684642907
91,neon karlovasion,37.7903,26.7044,18.28000000000003,77,89,2.06,GR,1684642907
92,penzance,50.1186,-5.5371,11.54000000000002,80,11,4.23,GB,1684642908
93,luena,-11.7833,19.9167,17.100000000000023,67,61,2.57,AO,1684642908
94,gashua,12.871,11.0482,30.08000000000004,42,51,4.84,NG,1684642909
95,nemuro,43.3236,145.575,5.740000000000009,98,100,4.53,JP,1684642909
96,port mathurin,-19.6833,63.4167,24.890000000000043,75,2,3.1,MU,1684642909
97,hettange-grande,49.4064,6.1506,14.230000000000018,96,100,3.03,FR,1684642910
98,howrah,22.5892,88.3103,33.0,75,40,7.2,IN,1684642911
99,jumla,29.2747,82.1838,19.670000000000016,38,5,2.35,NP,1684642911
100,mejit,10.2753,170.8646,28.400000000000034,78,78,6.08,MH,1684642912
101,cannonvale,-20.2833,148.7,21.660000000000025,59,14,5.72,AU,1684642912
102,puerto ayora,-0.7393,-90.3518,25.860000000000014,92,100,4.02,EC,1684642912
103,peterhead,57.5058,-1.7981,11.920000000000016,98,100,4.31,GB,1684642913
104,jejuri,18.2833,74.1667,32.14000000000004,26,0,4.45,IN,1684642913
105,malabo,3.75,8.7833,24.920000000000016,100,20,2.06,GQ,1684642914
106,ranstadt,50.35,8.9833,15.510000000000048,86,97,2.56,DE,1684642914
107,port elizabeth,-33.918,25.5701,15.730000000000018,67,0,2.57,ZA,1684642915
108,tofol,5.3248,163.0078,28.230000000000018,77,22,4.43,FM,1684642915
109,sarmiento,-45.5882,-69.07,9.28000000000003,51,100,6.95,AR,1684642915
110,delta,5.5,6.0,24.420000000000016,97,100,1.32,NG,1684642916
111,nova sintra,14.8667,-24.7167,20.30000000000001,78,46,6.22,CV,1684642916
112,aykhal,66.0,111.5,-2.569999999999993,72,96,6.28,RU,1684642917
113,ambo,-10.1308,-76.2047,16.710000000000036,92,89,0.79,PE,1684642917
114,klyuchi,52.2667,79.1667,18.54000000000002,30,9,4.82,RU,1684642918
115,neryungri,56.6709,124.6491,4.410000000000025,98,100,1.1,RU,1684642918
116,mukharram al fawqani,34.8151,37.0861,14.560000000000002,81,52,3.91,SY,1684642918
117,nguruka,-5.1092,31.0419,19.140000000000043,73,100,0.69,TZ,1684642919
118,mhamid,29.82,-5.72,18.78000000000003,39,0,3.14,MA,1684642919
119,quellon,-43.1167,-73.6167,10.140000000000043,93,100,6.17,CL,1684642629
120,noosa heads,-26.3833,153.15,21.730000000000018,33,0,4.8,AU,1684642920
121,witnica,52.6732,14.8977,14.990000000000009,95,67,3.99,PL,1684642921
122,palangkaraya,-2.2,113.8333,32.85000000000002,51,95,1.35,ID,1684642921
123,ribeira brava,32.65,-17.0667,18.350000000000023,56,18,2.68,PT,1684642921
124,rumphi,-11.0186,33.8575,15.360000000000014,93,17,1.77,MW,1684642922
125,rafraf,37.1904,10.1837,16.180000000000007,83,37,10.33,TN,1684642923
126,stanley,54.868,-1.6985,9.32000000000005,88,0,1.03,GB,1684642923
127,spring creek,40.7266,-115.5859,19.610000000000014,32,4,2.27,US,1684642923
128,nar'yan-mar,67.6713,53.087,9.580000000000041,64,99,4.98,RU,1684642924
129,lamu,-2.2717,40.902,28.120000000000005,89,100,3.95,KE,1684642924
130,uturoa,-16.7333,-151.4333,27.610000000000014,76,46,0.39,PF,1684642925
131,rongelap,11.1635,166.8941,28.05000000000001,81,97,5.47,MH,1684642925
132,lompoc,34.6391,-120.4579,13.770000000000039,85,100,6.71,US,1684642926
133,pedernales,18.0384,-71.744,26.78000000000003,74,91,0.96,DO,1684642926
134,argenton-sur-creuse,46.59,1.5198,12.189999999999998,99,96,1.61,FR,1684642927
135,arraial do cabo,-22.9661,-42.0278,21.350000000000023,85,1,5.36,BR,1684642862
136,rio verde de mato grosso,-18.9181,-54.8442,19.460000000000036,52,39,2.52,BR,1684642928
137,andergrove,-21.0833,149.1833,21.54000000000002,56,5,5.25,AU,1684642928
138,flying fish cove,-10.4217,105.6791,28.82000000000005,74,75,5.66,CX,1684642928
139,port macquarie,-31.4333,152.9167,21.05000000000001,36,43,6.13,AU,1684642719
140,ilha de mocambique,-15.0342,40.7358,24.77000000000004,76,17,1.15,MZ,1684642929
141,san mateo del mar,16.2,-95.0,29.310000000000002,64,100,13.58,MX,1684642930
142,hamilton,39.1834,-84.5333,13.470000000000027,82,0,2.57,US,1684642930
143,north platte,41.1239,-100.7654,17.29000000000002,67,0,2.68,US,1684642931
144,lille,50.633,3.0586,11.660000000000025,80,0,3.09,FR,1684642931
145,wailua homesteads,22.0669,-159.378,26.24000000000001,82,40,2.57,US,1684642931
146,douglas,41.3,-96.167,16.08000000000004,54,0,2.06,US,1684642932
147,ushibukamachi,32.1906,130.0228,20.400000000000034,80,4,4.1,JP,1684642932
148,petropavlovsk-kamchatsky,53.0452,158.6483,7.330000000000041,66,75,3.0,RU,1684642933
149,bugojno,44.0572,17.4508,10.270000000000039,93,1,1.03,BA,1684642933
150,mangrol,21.1167,70.1167,29.80000000000001,68,4,4.8,IN,1684642933
151,la passe,45.5549,-0.8967,15.129999999999995,93,89,3.42,FR,1684642934
152,nuuk,64.1835,-51.7216,-0.6599999999999682,74,40,6.71,GL,1684642934
153,mul,20.0667,79.6667,37.78000000000003,26,3,3.9,IN,1684642935
154,port lincoln,-34.7333,135.8667,15.710000000000036,71,100,4.68,AU,1684642935
155,santana,-0.0583,-51.1817,27.100000000000023,100,40,2.57,BR,1684642864
156,constantia,44.1833,28.65,15.390000000000043,66,67,6.76,RO,1684642936
157,novyy urengoy,66.0833,76.6333,3.2700000000000387,60,94,0.77,RU,1684642936
158,codrington,-38.2667,141.9667,13.980000000000018,56,59,5.13,AU,1684642937
159,georgetown,5.4112,100.3354,30.970000000000027,66,20,2.06,MY,1684642692
160,touros,-5.1989,-35.4608,23.860000000000014,92,7,4.62,BR,1684642846
161,el granada,37.5027,-122.4694,15.240000000000009,91,100,10.8,US,1684642938
162,daru,-9.0763,143.2092,27.960000000000036,71,73,3.79,PG,1684642938
163,anori,-3.7728,-61.6442,24.010000000000048,98,100,1.21,BR,1684642939
164,miri,4.4148,114.0089,32.08000000000004,70,40,2.57,MY,1684642939
165,muynoq,43.7683,59.0214,21.629999999999995,38,29,1.56,UZ,1684642940
166,north bend,43.4065,-124.2243,13.810000000000002,100,100,3.6,US,1684642865
167,gisborne,-38.6533,178.0042,16.510000000000048,56,0,5.15,NZ,1684642940
168,paita,-5.0892,-81.1144,23.49000000000001,79,94,4.39,PE,1684642941
169,iskateley,67.6803,53.1512,9.54000000000002,65,99,4.94,RU,1684642941
170,turpan,42.9333,89.1667,30.650000000000034,6,79,2.38,CN,1684642942
171,sredniy,52.89,103.5,16.189999999999998,37,33,2.92,RU,1684642942
172,shimoda,34.6667,138.95,23.200000000000045,84,82,3.35,JP,1684642942
173,dudinka,69.4058,86.1778,-1.3199999999999932,97,99,5.05,RU,1684642943
174,utrik,11.2278,169.8474,28.060000000000002,80,93,6.14,MH,1684642943
175,acapulco de juarez,16.8634,-99.8901,28.900000000000034,79,40,2.06,MX,1684642942
176,avarua,-21.2078,-159.775,24.03000000000003,78,85,1.03,CK,1684642944
177,alma,48.5501,-71.6491,12.28000000000003,99,100,1.7,CA,1684642785
178,moraleja,40.0162,-6.6977,15.220000000000027,59,100,1.6,ES,1684642945
179,qaqortoq,60.7167,-46.0333,-1.3599999999999568,75,6,10.18,GL,1684642945
180,kota bharu,6.1333,102.2386,33.97000000000003,74,20,3.6,MY,1684642946
181,ruston,32.5232,-92.6379,21.439999999999998,100,100,1.54,US,1684642856
182,fish town,5.1964,-7.8756,21.760000000000048,99,98,0.16,LR,1684642946
183,tolanaro,-25.0319,46.9987,22.04000000000002,83,20,5.14,MG,1684642947
184,prince george,53.9166,-122.753,19.58000000000004,53,0,0.0,CA,1684642940
185,nadi,-17.8,177.4167,26.0,89,75,3.6,FJ,1684642948
186,hilo,19.7297,-155.09,25.160000000000025,89,100,1.79,US,1684642948
187,avsallar,36.616,31.7806,19.610000000000014,68,8,0.58,TR,1684642948
188,gadzhiyevo,69.2551,33.3362,10.860000000000014,73,62,1.86,RU,1684642949
189,hirara,24.8,125.2833,27.920000000000016,83,75,4.12,JP,1684642949
190,hami,42.8,93.45,25.33000000000004,8,90,4.84,CN,1684642950
191,micheweni,-4.9667,39.8333,25.55000000000001,88,98,5.32,TZ,1684642950
192,magadan,59.5667,150.8,0.8500000000000227,98,100,1.53,RU,1684642950
193,keminmaa,65.8596,24.8228,6.8700000000000045,81,0,2.57,FI,1684642951
194,cabo san lucas,22.8909,-109.9124,26.610000000000014,72,8,6.57,MX,1684642709
195,vilyuchinsk,52.9306,158.4028,8.150000000000034,99,100,0.46,RU,1684642952
196,baracoa,20.3467,-74.4958,25.24000000000001,87,22,1.43,CU,1684642952
197,temerluh,3.4506,102.4176,29.99000000000001,87,91,0.45,MY,1684642952
198,pisco,-13.7,-76.2167,20.03000000000003,77,100,0.0,PE,1684642953
199,longyearbyen,78.2186,15.6401,3.910000000000025,75,75,12.35,SJ,1684642953
200,praia da vitoria,38.7333,-27.0667,17.140000000000043,82,75,6.41,PT,1684642773
201,usinsk,65.9939,57.5281,7.580000000000041,60,100,1.84,RU,1684642954
202,aitape,-3.1374,142.3475,28.78000000000003,67,97,1.04,PG,1684642955
203,okhotsk,59.3833,143.3,3.490000000000009,82,86,4.57,RU,1684642955
204,nagqu,31.5,92.0,3.9600000000000364,64,100,4.36,CN,1684642955
205,kodinsk,58.6881,99.1844,18.430000000000007,48,92,2.23,RU,1684642956
206,farmington,36.7281,-108.2187,13.379999999999995,76,0,2.57,US,1684642798
207,santa terezinha,-29.9002,-50.0904,18.060000000000002,79,100,0.95,BR,1684642957
208,kievka,50.2619,71.5514,17.890000000000043,31,54,8.18,KZ,1684642957
209,port alfred,-33.5906,26.891,14.54000000000002,59,100,1.34,ZA,1684642957
210,worland,44.0169,-107.9554,20.640000000000043,41,0,5.66,US,1684642958
211,along,28.1667,94.7667,19.689999999999998,97,96,0.98,IN,1684642959
212,tralee,52.2704,-9.7026,12.120000000000005,98,100,1.22,IE,1684642959
213,i-n-salah,27.1935,2.4607,21.30000000000001,24,0,5.48,DZ,1684642959
214,santarem,-2.4431,-54.7083,25.07000000000005,100,0,1.03,BR,1684642960
215,faya-largeau,17.9257,19.1043,31.950000000000045,17,22,2.05,TD,1684642961
216,sitka,57.0531,-135.33,10.939999999999998,82,100,6.69,US,1684642961
217,lihue,21.9789,-159.3672,26.58000000000004,82,40,2.57,US,1684642962
218,mount gambier,-37.8333,140.7667,14.200000000000045,52,44,3.74,AU,1684642962
219,huanan,46.2167,130.5167,13.720000000000027,59,67,5.31,CN,1684642963
220,richards bay,-28.783,32.0377,13.730000000000018,85,0,2.7,ZA,1684642963
221,nguigmi,14.2495,13.1092,29.99000000000001,47,3,4.59,NE,1684642964
222,coquimbo,-29.9533,-71.3436,14.850000000000023,88,100,1.54,CL,1684642964
223,salym,60.0625,71.4789,20.610000000000014,26,93,1.65,RU,1684642964
224,saint-pierre,-21.3393,55.4781,25.32000000000005,61,0,4.12,RE,1684642705
225,podporozh'ye,60.9112,34.1706,12.03000000000003,61,5,0.6,RU,1684642965
226,dondo,-19.6094,34.7431,20.58000000000004,96,45,1.18,MZ,1684642966
227,hithadhoo,-0.6,73.0833,28.810000000000002,72,0,2.91,MV,1684642966
228,dzhalagash,45.0833,64.6667,22.180000000000007,39,87,1.82,KZ,1684642966
229,mar del plata,-38.0023,-57.5575,11.160000000000025,64,100,2.68,AR,1684642967
230,saipan,15.1355,145.701,31.390000000000043,100,75,6.17,MP,1684642734
231,qamdo,31.1667,97.2333,10.480000000000018,30,40,2.89,CN,1684642968
232,mucur,39.0615,34.3829,11.010000000000048,78,100,1.62,TR,1684642968
233,macusani,-14.0833,-70.4333,2.3000000000000114,88,69,1.69,PE,1684642969
234,saint-joseph,-21.3667,55.6167,24.710000000000036,72,1,1.3,RE,1684642822
235,hastings,50.8552,0.5729,11.860000000000014,46,18,7.19,GB,1684642684
236,susuman,62.7833,148.1667,3.32000000000005,67,100,7.7,RU,1684642970
237,sao vicente,-23.9631,-46.3919,19.590000000000032,26,66,0.45,BR,1684642970
238,rotterdam,51.9225,4.4792,14.379999999999995,84,100,1.54,NL,1684642970
239,san luis de la loma,17.2706,-100.8939,28.670000000000016,73,93,1.61,MX,1684642971
240,penon blanco,24.7897,-104.0369,13.82000000000005,81,97,3.43,MX,1684642971
241,mount isa,-20.7333,139.5,22.870000000000005,20,7,6.69,AU,1684642972
242,sisimiut,66.9395,-53.6735,-3.009999999999991,83,98,1.77,GL,1684642972
243,magnitka,55.3475,59.6961,14.430000000000007,35,24,2.34,RU,1684642973
244,namibe,-15.1961,12.1522,19.27000000000004,75,0,2.53,AO,1684642973
245,kone,-21.0595,164.8658,25.420000000000016,52,99,3.65,NC,1684642973
246,san patricio,28.017,-97.5169,26.58000000000004,87,100,2.91,US,1684642974
247,bikenibeu village,1.3673,173.1241,30.980000000000018,74,40,2.57,KI,1684642974
248,kodiak,57.79,-152.4072,6.730000000000018,87,100,9.26,US,1684642975
249,tbilisskaya,45.3633,40.19,12.670000000000016,86,100,6.23,RU,1684642975
250,badger,64.8,-147.5333,22.140000000000043,30,0,6.69,US,1684642975
251,tiksi,71.6872,128.8694,-6.589999999999975,80,100,2.76,RU,1684642976
252,san andres,12.5847,-81.7006,27.980000000000018,80,100,7.78,CO,1684642884
253,tanjung pinang,0.9167,104.45,25.02000000000004,64,73,3.4,ID,1684642738
254,argo,37.6333,22.7333,15.990000000000009,69,99,1.93,GR,1684642977
255,levuka,50.1834,-105.4011,13.900000000000034,49,16,2.76,CA,1684642977
256,goure,13.9835,10.2704,29.840000000000032,46,64,4.37,NE,1684642978
257,igrim,63.1906,64.4162,14.710000000000036,58,66,3.08,RU,1684642978
258,betio village,1.358,172.9211,31.02000000000004,77,89,3.78,KI,1684642979
259,valencia,39.3333,-0.8333,13.110000000000014,75,97,0.73,ES,1684642979
260,bandon,51.7469,-8.7425,12.770000000000039,96,100,2.06,IE,1684642979
261,hermanus,-34.4187,19.2345,16.560000000000002,86,92,7.91,ZA,1684642980
262,malone,44.8487,-74.2949,13.050000000000011,97,100,3.99,US,1684642739
263,hopa,41.406,41.4379,15.460000000000036,88,100,0.81,TR,1684642981
264,mwaya,-9.55,33.95,20.79000000000002,80,35,1.36,TZ,1684642981
265,beeville,28.4008,-97.7483,23.680000000000007,83,0,2.06,US,1684642981
266,kannus,63.9,23.9,9.810000000000002,58,0,2.89,FI,1684642982
267,at taj,24.2049,23.2857,25.200000000000045,17,79,0.57,LY,1684642982
268,singaraja,-8.112,115.0882,28.980000000000018,61,86,1.43,ID,1684642983
269,beira,-19.8436,34.8389,22.700000000000045,89,38,1.03,MZ,1684642983
270,tangalle,6.024,80.7911,29.090000000000032,65,8,4.28,LK,1684642983
271,selfoss,63.9331,-20.9971,5.580000000000041,89,97,10.8,IS,1684642984
272,kingston,17.997,-76.7936,27.53000000000003,87,20,2.57,JM,1684642984
273,tevriz,57.509,72.4042,21.05000000000001,30,13,1.62,RU,1684642985
274,uttar char fasson,22.2332,90.7132,30.350000000000023,74,5,5.06,BD,1684642985
275,dauphin,51.1494,-100.0502,10.080000000000041,76,0,3.6,CA,1684642986
276,axim,4.8699,-2.2405,26.090000000000032,85,100,4.42,GH,1684642986
277,christchurch,-43.5333,172.6333,12.170000000000016,79,100,3.09,NZ,1684642831
278,tual,-5.6667,132.75,27.870000000000005,75,77,8.01,ID,1684642987
279,carrizal,10.3499,-66.9863,17.220000000000027,94,91,0.38,VE,1684642987
280,taltal,-25.4,-70.4833,15.400000000000034,86,2,1.35,CL,1684642987
281,saveh,35.0213,50.3566,23.58000000000004,36,87,2.33,IR,1684642988
282,khabarovsk,48.4808,135.0928,10.890000000000043,87,100,4.02,RU,1684642817
283,oban,56.4127,-5.4706,11.32000000000005,98,100,1.9,GB,1684642989
284,canatlan,24.5167,-104.7833,11.930000000000007,86,98,0.57,MX,1684642989
285,st. john's,47.5649,-52.7093,9.600000000000023,91,75,11.83,CA,1684642903
286,mandal,25.45,74.5667,36.5,22,0,6.22,IN,1684642990
287,karratha,-20.7377,116.8463,23.870000000000005,25,20,11.55,AU,1684642990
288,galliano,29.4422,-90.2992,28.0,78,40,3.09,US,1684642991
289,kapit,2.0167,112.9333,34.44,49,25,0.5,MY,1684642991
290,sandnessjoen,66.0217,12.6316,12.03000000000003,70,98,2.24,NO,1684642992
291,amungan,15.3652,119.9582,30.220000000000027,71,55,3.14,PH,1684642992
